"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean"
"Pomacentrus_alexanderae",1369.8416,"Pomacentrus_alexanderae_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus alexanderae",5.27574132831712,8.90068054246921,3.27737621328659,1289.8555
"Pomacentrus_alleni",1634.979,"Pomacentrus_alleni_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus alleni",7.15073932794409,10.9864689987285,3.04445002892408,1708.728
"Pomacentrus_amboinensis",1600.8989,"Pomacentrus_amboinensis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus amboinensis",4.53234176341446,8.98320180452104,2.83326670170118,1484.34886
"Pomacentrus_aurifrons",1461.5891,"Pomacentrus_aurifrons_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus aurifrons",5.42383479108794,9.06383012120948,3.15631177413116,1421.4788
"Pomacentrus_auriventris",1619.9537,"Pomacentrus_auriventris_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus auriventris",5.612079176129,10.0391385752831,3.10431549416273,1652.7477
"Pomacentrus_australis",1384.177,"Pomacentrus_australis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus australis",4.68795681143426,8.56500013671963,3.02536054801707,1374.48605
"Pomacentrus_baenschi",1524.6366,"Pomacentrus_baenschi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus baenschi",5.94241575563892,10.1000928912465,2.77585731984476,1493.39235
"Pomacentrus_bankanensis",1775.6711,"Pomacentrus_bankanensis_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus bankanensis",5.85269046659822,9.47357425536957,4.32434005362998,1567.565
"Pomacentrus_brachialis",1456.6671,"Pomacentrus_brachialis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus brachialis",5.0857763184952,8.77730045579312,2.91036460151208,1379.92823333333
"Pomacentrus_burroughi",1546.3813,"Pomacentrus_burroughi_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus burroughi",5.02318683680682,9.08820441863723,3.05540838426949,1449.98485
"Pomacentrus_caeruleus",1677.4678,"Pomacentrus_caeruleus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus caeruleus",6.78024952690887,10.6922422360143,2.93073458879985,1665.92063448621
"Pomacentrus_callainus",1376.8427,"Pomacentrus_callainus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus callainus",6.31324376295225,11.5270595367712,3.89247024000604,1353.2109
"Pomacentrus_chrysurus",1447.2373,"Pomacentrus_chrysurus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus chrysurus",11.4601953605517,17.2398889469178,6.7664017218194,1432.86676666667
"Pomacentrus_coelestis",1645.085,"Pomacentrus_coelestis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus coelestis",7.05708325372804,10.8198386412741,3.01820937995043,1634.3918
"Pomacentrus_cuneatus",1538.3411,"Pomacentrus_cuneatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus cuneatus",7.48441709003141,12.0829391724573,6.87943560961183,1561.4707
"Pomacentrus_grammorhynchus",1627.2537,"Pomacentrus_grammorhynchus_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus grammorhynchus",5.33406780081611,9.14739435205129,3.06780752294095,1492.93576
"Pomacentrus_imitator",1402.4174,"Pomacentrus_imitator_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus imitator",5.10633152736839,8.97942781272029,3.10727950591205,1381.3981
"Pomacentrus_indicus",1527.3228,"Pomacentrus_indicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus indicus",8.56170198954544,14.6307767925108,4.09106255711162,1506.5698
"Pomacentrus_lepidogenys",1437.2852,"Pomacentrus_lepidogenys_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus lepidogenys",4.000405994679,8.18834085476462,2.69047428071886,1375.52535
"Pomacentrus_microspilus",1352.4707,"Pomacentrus_microspilus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus microspilus",5.52490784033302,9.03805830386041,3.25184413501464,1316.1691
"Pomacentrus_milleri",1552.3774,"Pomacentrus_milleri_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus milleri",8.71289282657787,13.7162353988127,7.33910646713006,1410.6479
"Pomacentrus_moluccensis",1632.0481,"Pomacentrus_moluccensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus moluccensis",4.58066324137339,8.88387430295358,2.83042730081804,1572.065
"Pomacentrus_nagasakiensis",1643.795,"Pomacentrus_nagasakiensis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nagasakiensis",9.78515438700164,14.9787825062855,6.99006819992841,1682.4921
"Pomacentrus_nigromanus",1375.2998,"Pomacentrus_nigromanus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nigromanus",5.37679095865318,8.99189882828843,2.96379730206818,1385.8581
"Pomacentrus_nigromarginatus",1452.3347,"Pomacentrus_nigromarginatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nigromarginatus",9.22728173261777,16.4885442363358,5.86512519413252,1455.84775
"Pomacentrus_opisthostigma",1438.0836,"Pomacentrus_opisthostigma_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus opisthostigma",7.7687365396425,12.6729757170207,5.39461624989554,1400.7739
"Pomacentrus_pavo",1776.5308,"Pomacentrus_pavo_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus pavo",6.80264640678811,10.8682491254606,4.31172283846526,1630.552725
"Pomacentrus_philippinus",1559.4219,"Pomacentrus_philippinus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus philippinus",5.34612684141069,8.94886510322285,3.30203139926861,1507.13275
"Pomacentrus_reidi",1362.8651,"Pomacentrus_reidi_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus reidi",6.5265144297365,10.2366829490463,5.6476987504575,1431.9883
"Pomacentrus_simsiang",1778.29,"Pomacentrus_simsiang_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus simsiang",6.26404274015766,11.4599289986429,3.75436331396183,1593.9301
"Pomacentrus_smithi",1426.1116,"Pomacentrus_smithi_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus smithi",5.06429544775882,8.77106161008686,3.1202290880713,1390.6369
"Pomacentrus_spilotoceps",1419.4634,"Pomacentrus_spilotoceps_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus spilotoceps",4.84131297919041,8.85811804211706,3.16012799308889,1360.4584
"Pomacentrus_sulfureus",1552.8291,"Pomacentrus_sulfureus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus sulfureus",4.74325589977452,9.2920935129755,2.64897970016466,1507.73677479613
"Pomacentrus_trichrourus",1645.2992,"Pomacentrus_trichrourus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus trichrourus",6.04602159542672,10.2704493328441,2.80411408659279,1556.52213333333
"Pomacentrus_trilineatus",1696.1547,"Pomacentrus_trilineatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus trilineatus",6.39888593988764,10.4688639100565,2.84314636545806,1589.1913
"Pomacentrus_tripunctatus",1511.9307,"Pomacentrus_tripunctatus_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus tripunctatus",9.71689361287916,16.7011052481319,6.64988378565779,1513.72155
"Pomacentrus_vaiuli",1663.0659,"Pomacentrus_vaiuli_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus vaiuli",4.82293682119067,8.54805944024255,2.9535363772368,1652.92866666667
"Pomacentrus_wardi",1518.1062,"Pomacentrus_wardi_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus wardi",9.16795648112519,13.636020969795,4.30204201840152,1318.06895
"Pomachromis_fuscidorsalis",1425.9126,"Pomachromis_fuscidorsalis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomachromis","Pomachromis fuscidorsalis",8.33334508488129,13.6127523965744,4.00463368337542,1554.0568
"Pomachromis_richardsoni",1440.742,"Pomachromis_richardsoni_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomachromis","Pomachromis richardsoni",7.73319923457671,13.1500754447519,3.51981438887809,1432.5548
"Pomadasys_incisus",1290.4209,"Pomadasys_incisus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Pomadasys","Pomadasys incisus",24.0403569663261,28.6173204104923,12.3530077028369,1297.1697
"Pomatomus_saltatrix",1238.8547,"Pomatomus_saltatrix_A_2","YES",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomatomidae","Pomatomus","Pomatomus saltatrix",19.8527862853912,34.2824874966062,13.9677868367388,1209.7486
"Pomatoschistus_minutus",1389.8855,"Pomatoschistus_minutus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Pomatoschistus minutus",15.3772540441906,22.4172291031713,5.34608108693798,1398.4102
"Pomatoschistus_pictus",1381.2068,"Pomatoschistus_pictus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Pomatoschistus pictus",16.0888178107939,23.1128746551384,6.48579468222168,1423.8187
"Porichthys_notatus",1214.9287,"Porichthys_notatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys notatus",14.2878324953888,35.1160188634287,5.41952074964666,1265.152
"Praealticus_natalis",1239.9282,"Praealticus_natalis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Praealticus","Praealticus natalis",7.60502639967079,14.5752115690779,4.69514883059791,1360.3442
"Premnas_biaculeatus",1705.7087,"Premnas_biaculeatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Premnas","Premnas biaculeatus",4.36587023950126,8.53974413208445,3.34302631282007,1661.37695
"Priacanthus_blochii",1288.8455,"Priacanthus_blochii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Priacanthus","Priacanthus blochii",17.4066321165824,40.28732428657,2.90979170741907,1254.71945
"Priacanthus_hamrur",1561.2979,"Priacanthus_hamrur_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Priacanthus","Priacanthus hamrur",16.5746498787254,39.512813325976,2.79536895649434,1574.02065
"Priolepis_ascensionis",1459.6382,"Priolepis_ascensionis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Priolepis","Priolepis ascensionis",12.672433794904,19.0615236202558,9.86783175117947,1468.87175
"Prionotus_miles",1516.5667,"Prionotus_miles_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Triglidae","Prionotus","Prionotus miles",9.4013145087105,19.2355944408504,18.0775778983672,1505.90785
"Prionurus_laticlavius",1472.2158,"Prionurus_laticlavius_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus laticlavius",5.73056167417303,16.7719459725562,3.16853534606196,1465.59223333333
"Prionurus_maculatus",1342.1986,"Prionurus_maculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus maculatus",11.5371660414919,20.1606740761794,6.8743894668431,1430.0989
"Prionurus_microlepidotus",1433.8547,"Prionurus_microlepidotus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus microlepidotus",15.2276419441262,20.736222038007,10.1332703120945,1373.59076666667
"Prionurus_punctatus",1562.5278,"Prionurus_punctatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus punctatus",4.59291572384483,16.3584276866146,3.25205439015123,1576.3573
"Prionurus_scalprum",1526.238,"Prionurus_scalprum_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus scalprum",8.13884512865803,18.2266620877805,4.40620915808091,1582.6031
"Pristiapogon_exostigma",1366.1918,"Pristiapogon_exostigma_A_4","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristiapogon","Pristiapogon exostigma",18.4406515974305,26.5631897218106,7.26933570167975,1365.792575
"Pristiapogon_kallopterus",1422.224,"Pristiapogon_kallopterus_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristiapogon","Pristiapogon kallopterus",26.9918770989746,36.7610813747252,9.26813197498068,1382.75186666667
"Pristicon_trimaculatus",1362.5745,"Pristicon_trimaculatus_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristicon","Pristicon trimaculatus",18.3064866312468,26.2717016153101,5.18365070471372,1362.87713333333
"Prognathodes_aculeatus",1622.2958,"Prognathodes_aculeatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Prognathodes","Prognathodes aculeatus",17.1867633772149,22.6278145614969,4.64467453640123,1615.33595
"Prognathodes_falcifer",1700.791,"Prognathodes_falcifer_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Prognathodes","Prognathodes falcifer",11.9190903407243,17.8121787808193,7.50638036742726,1786.2461
"Prolatilus_jugularis",1184.5743,"Prolatilus_jugularis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae","Prolatilus","Prolatilus jugularis",11.204097850237,36.4069673580402,11.2422463783461,1225.20035
"Psammoperca_waigiensis",1203.7367,"Psammoperca_waigiensis_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Latidae","Psammoperca","Psammoperca waigiensis",78.8167189999994,79.3956872658229,5.14743624723328e-06,1215.7346
"Pseudanthias_bicolor",1508.977,"Pseudanthias_bicolor_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias bicolor",8.19881440741022,13.101883048332,3.89999052111348,1533.36906666667
"Pseudanthias_dispar",1539.021,"Pseudanthias_dispar_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias dispar",6.59473437282762,14.4323480464985,7.87482567658238,1496.415
"Pseudanthias_evansi",1566.321,"Pseudanthias_evansi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias evansi",13.9763154190747,25.5232004187282,9.18733238504979,1567.1451
"Pseudanthias_hiva",1435.634,"Pseudanthias_hiva_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias hiva",9.81370224103912,17.9645495893405,6.32414521683144,1426.61465
"Pseudanthias_huchtii",1541.755,"Pseudanthias_huchtii_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias huchtii",12.8662941232632,24.1414604993272,7.56910143462687,1525.4035
"Pseudanthias_hypselosoma",1561.0994,"Pseudanthias_hypselosoma_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias hypselosoma",10.4889760098756,15.0277152923333,5.50000500400651,1503.8121
"Pseudanthias_ignitus",1616.5435,"Pseudanthias_ignitus_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias ignitus",12.6110317602745,19.6865954266861,8.0120446899982,1527.49825
"Pseudanthias_lori",1576.5107,"Pseudanthias_lori_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias lori",9.92158251401116,18.7129817305072,7.83034921195426,1600.1611
"Pseudanthias_mooreanus",1547.0359,"Pseudanthias_mooreanus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias mooreanus",14.9322703132734,25.5669821751378,8.98629190952631,1539.1245
"Pseudanthias_olivaceus",1457.6444,"Pseudanthias_olivaceus_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias olivaceus",13.0492689251234,23.93167695132,8.00992901288362,1426.1714
"Pseudanthias_pascalus",1554.7847,"Pseudanthias_pascalus_M_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pascalus",12.2179403134362,24.560346741033,8.21573546820045,1544.9162
"Pseudanthias_pictilis",1520.5298,"Pseudanthias_pictilis_F_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pictilis",23.7598776373565,38.6972706413195,16.8795275319,1509.55315
"Pseudanthias_pleurotaenia",1619.0518,"Pseudanthias_pleurotaenia_M_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pleurotaenia",15.572769709617,26.0906228279684,8.79068355611169,1594.45062
"Pseudanthias_regalis",1449.6554,"Pseudanthias_regalis_M_1","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias regalis",14.5935835187273,22.5302124610503,6.69249905057374,1486.96995
"Pseudanthias_rubrizonatus",1615.8129,"Pseudanthias_rubrizonatus_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias rubrizonatus",8.2517731866011,12.5262834339507,4.94974436161252,1628.1313
